Product_Category,Product_Price,Order_Quantity,Return_Reason,User_Age,User_Gender,Payment_Method,Shipping_Method,Discount_Applied,Return_Flag_fixed,Days_to_Return_filled2,Total_Order_Value,Order_Year,Order_Month,Order_Weekday,User_Location_Num
0,-1.1150823339859495,0.7065369016276886,2,-0.33929372828524995,0,2,0,-1.086995184963637,0,-0.7125542563113944,-0.652561255382274,2023,7,2,91
1,1.1052933775008107,-1.4260827833336411,0,1.1628729224482917,1,2,2,-0.721464471084349,1,0.11075879767867858,-0.5888960669106776,2023,7,6,73
2,0.3036932317544399,-0.0043363266927547,1,0.6403801743670599,1,0,1,0.41411761336730624,1,0.255708279014959,0.20836458546702671,2023,10,0,4
2,-1.1582664158793845,1.4174101299481316,0,1.6853656705295237,1,2,0,-1.0090152993360557,1,-0.32408964633016274,-0.5485976239059471,2024,7,3,68
3,-0.9991782179154012,-1.4260827833336411,1,-1.5802140049781757,1,0,2,-1.432334678457212,1,0.6209809719823858,-1.0914649529605491,2023,11,6,67
0,0.6395772009709625,0.7065369016276886,4,-0.9924096633867898,0,0,2,1.6638845303450627,1,0.255708279014959,1.0235597999949078,2024,3,3,10
2,-0.1392760620924805,-0.7152095550131979,2,1.6853656705295237,1,0,0,1.6297683303829957,0,-0.7125542563113944,-0.4975518151392746,2023,11,3,30
3,-1.527885761874895,-0.0043363266927547,2,-0.012735760734480045,0,0,0,1.5378634651790604,0,-0.7125542563113944,-1.103833616512395,2024,12,2,22
0,-0.6080718165855556,1.4174101299481316,3,1.4241192964889076,0,3,1,-0.27516887566220866,1,0.493425428406459,0.10836226920933158,2024,5,6,78
0,1.3284927894265224,0.7065369016276886,2,1.1628729224482917,1,2,2,0.7810408252042297,0,-0.7125542563113944,1.6816395585939345,2023,6,2,43
0,1.0740776554190083,-1.4260827833336411,3,-1.1883444439172517,1,3,2,0.4795650173761691,1,-0.23132197827494327,-0.5963506938621956,2023,10,3,54
3,1.0248044080073744,-1.4260827833336411,3,-0.5352285088157119,0,2,2,-0.8788167402971473,1,1.7052030923777635,-0.6081176386466545,2024,10,6,71
4,0.6336980066775291,0.7065369016276886,3,-0.33929372828524995,1,3,1,0.933519351565304,1,0.27310221677531266,1.0179437581659616,2023,4,5,48
4,-0.6266892651814288,-1.4260827833336411,3,0.8363149548975217,1,3,2,-0.5689859447232745,1,1.0616273952446784,-1.002510861848489,2023,6,4,28
2,-1.6915933267837189,-0.0043363266927547,4,-0.07804735424463403,1,1,1,-1.4922120906355336,1,2.429950499059166,-1.2211186329222643,2024,9,0,10
4,-1.3079758991371762,-0.0043363266927547,2,-1.7108371919984837,0,3,1,-0.33435003886171233,0,-0.7125542563113944,-0.9462835859182057,2023,6,6,84
0,-0.43841506697504307,-0.7152095550131979,2,1.6853656705295237,0,2,1,-0.22503894918733472,0,-0.7125542563113944,-0.6404265935733009,2023,12,0,42
1,0.9146395054137494,0.7065369016276886,2,1.0975613289381376,1,2,2,-1.4657546294404613,0,-0.7125542563113944,1.286310328420609,2024,9,2,33
0,-1.521376653907165,-0.0043363266927547,3,0.9016265484076758,0,3,0,1.720280697629296,1,0.012193150370007878,-1.099170296065145,2023,8,2,97
0,-0.8864236702163351,-0.7152095550131979,2,1.2281845159584457,1,1,1,-1.348784800999089,0,-0.7125542563113944,-0.8544044730202363,2023,10,6,12
0,-1.5521024431311812,0.7065369016276886,4,1.6200540770193697,1,1,1,1.5232422366238887,1,-0.28350379155600425,-1.070020364667281,2023,1,2,94
0,-0.9549442798981387,-0.7152095550131979,3,-0.46991691530555796,1,1,1,0.7643308497126049,1,-0.2371199575283945,-0.8871312882020125,2023,7,3,42
4,0.8543777639060548,-0.7152095550131979,2,0.7710033613873678,0,1,2,-1.1482650950995938,0,-0.7125542563113944,-0.02296285177290342,2024,12,4,47
0,-0.40929905714089565,0.7065369016276886,2,-0.33929372828524995,1,3,1,1.6109696079549183,0,-0.7125542563113944,0.021631194654562803,2023,1,0,29
4,0.25064050229702717,1.4174101299481316,2,0.6403801743670599,1,0,1,1.033779204515052,0,-0.7125542563113944,1.133707763247158,2023,6,2,71
4,0.939136148303056,1.4174101299481316,2,1.0322497354279838,1,1,2,1.1904352247490326,0,-0.7125542563113944,1.9558060291897856,2024,2,5,97
2,-0.1668522829450143,1.4174101299481316,2,-0.404605321795404,0,3,0,-0.6031021446853415,0,-0.7125542563113944,0.6352004788771495,2023,5,5,8
1,1.6850939194865728,-0.0043363266927547,2,0.3791338003264439,0,0,1,-1.2199787399178164,0,-0.7125542563113944,1.1980415281269619,2023,4,1,100
4,-0.5396211973120072,0.7065369016276886,3,-0.273982134775096,1,0,1,-0.6546245691178506,1,0.02958708813036153,-0.10285773255374628,2023,5,5,7
2,-1.006947153231724,-0.0043363266927547,1,-0.208670541264942,1,1,2,-1.2192824909389985,1,1.0964152707653856,-0.7306175510405453,2023,10,3,72
0,-0.643137011121392,-1.4260827833336411,0,0.9669381419178298,0,2,0,-1.6620968414670503,1,-0.13855431021972378,-1.0064387482467105,2024,5,2,41
1,1.1272703656929315,-0.7152095550131979,1,1.5547424835092156,1,1,1,1.3749412041357207,1,-0.2950997500629067,0.1073761190072249,2023,4,4,46
3,0.3965705035090398,1.4174101299481316,2,-0.208670541264942,0,2,1,0.7545833640091573,0,-0.7125542563113944,1.307955489636339,2023,2,2,43
0,1.5261457023391,-0.7152095550131979,0,-0.208670541264942,0,3,2,0.8450957312554574,1,3.276455470063043,0.29788696652606333,2023,1,3,64
3,0.29564433480509644,-0.0043363266927547,1,-0.07804735424463403,1,0,0,0.8464882292130925,1,1.1949809180740565,0.20259811394623375,2023,3,4,53
4,0.9098101672441432,-0.7152095550131979,2,-0.9924096633867898,1,2,2,-1.6864655557256696,0,-0.7125542563113944,0.0035127739921291014,2023,6,2,88
4,1.5728992950535483,1.4174101299481316,2,-0.14335894775478802,0,0,0,-1.618233155801536,0,-0.7125542563113944,2.712550951230092,2024,5,0,29
1,-0.24440165529173394,-1.4260827833336411,3,1.0975613289381376,0,2,1,-1.6133594129498119,1,1.5022738185069708,-0.9112167533077018,2024,4,3,31
1,-0.14333550577128,0.7065369016276886,2,-1.3842792244477138,0,0,0,-0.3580225041415138,0,-0.7125542563113944,0.2756902297735612,2024,12,0,70
1,-0.4932875470470901,1.4174101299481316,3,1.4241192964889076,0,1,2,1.0546666738795825,1,2.4531424160729705,0.24542043289194898,2023,6,2,30
0,-1.363198331250499,-1.4260827833336411,2,-1.7108371919984837,1,0,1,-0.4575861081124437,0,-0.7125542563113944,-1.17839660043778,2023,7,3,11
4,0.9161792943953627,-0.0043363266927547,2,0.31382220681628986,1,2,1,-0.7820381322414882,0,-0.7125542563113944,0.6471679965840705,2024,9,6,100
2,0.35030684365237796,-1.4260827833336411,3,1.2281845159584457,1,2,2,-1.2144087480872747,1,0.40645573960469067,-0.7691944097941406,2023,10,1,43
2,-1.2504437835514328,-0.0043363266927547,4,0.5097569873467518,0,2,0,-1.437208421308936,1,-0.13855431021972378,-0.9050658503521891,2023,11,4,98
1,0.5525091331015409,0.7065369016276886,2,1.0975613289381376,0,0,0,-0.26751013689521413,0,-0.7125542563113944,0.9403888948138462,2023,5,5,31
0,-1.3165847193525608,-1.4260827833336411,3,-1.0577212568969439,1,0,2,1.398613669415522,1,1.583445528055288,-1.1672648032411186,2023,6,6,81
0,1.3441706408756786,-0.7152095550131979,4,-0.9924096633867898,1,1,1,-0.868373005614882,1,1.0152435612170687,0.2109720334590376,2024,2,0,98
2,-0.005314420692100279,1.4174101299481316,2,0.5097569873467518,0,2,2,-0.504931038672047,0,-0.7125542563113944,0.8280847726451261,2024,4,1,41
3,1.0622492764238858,1.4174101299481316,1,0.3791338003264439,1,3,0,0.4531075561810968,1,-0.5212209409475042,2.102809266944495,2024,4,1,95
2,-1.474693051600972,1.4174101299481316,4,1.2281845159584457,0,2,1,-1.475502115143909,1,1.8617485322209464,-0.9264268665944312,2024,6,2,15
0,1.3792358354115148,-0.7152095550131979,3,-0.9924096633867898,0,1,1,-0.41511492040456455,1,-0.03419068365760186,0.2277198724846452,2023,11,3,97
3,-0.6059721043379009,-0.7152095550131979,3,-1.1883444439172517,1,0,2,0.09871682596289182,1,0.47023351139265407,-0.7204551896357854,2024,11,4,64
2,0.6720527504013576,-0.7152095550131979,2,-1.0577212568969439,0,1,2,-1.6154481598862651,0,-0.7125542563113944,-0.11004492894198122,2023,7,0,77
4,1.13321955039462,-1.4260827833336411,3,1.4241192964889076,0,2,2,0.3834826582993277,1,-0.2429179367818457,-0.582227017238804,2024,8,3,67
1,-0.4003402848842349,0.7065369016276886,2,-0.6658516958360199,0,0,0,0.26860157679440866,0,-0.7125542563113944,0.03018897267962381,2023,10,4,89
2,-0.43463558492926413,1.4174101299481316,4,0.31382220681628986,1,2,2,-1.4051809682833223,1,0.1165567769321298,0.31545381165172565,2024,2,2,32
4,-0.4511533212774825,0.7065369016276886,2,0.6403801743670599,0,0,1,1.539255963136696,0,-0.7125542563113944,-0.018349674556268993,2023,4,4,84
2,-1.6771053122749005,0.7065369016276886,2,-0.012735760734480045,1,2,0,1.13682405338007,0,-0.7125542563113944,-1.1894281111732101,2023,12,0,28
0,-0.587004703700752,0.7065369016276886,2,0.6403801743670599,0,2,0,-0.7207682221055313,0,-0.7125542563113944,-0.14812035538942053,2023,2,5,90
3,0.8883931023180636,-0.7152095550131979,1,-0.9270980698766359,1,0,2,-0.5098047815237706,1,0.12815273543903224,-0.0067164450534516335,2024,5,5,19
3,0.46425122829178156,-0.0043363266927547,2,0.9669381419178298,1,1,0,-0.12477909623758728,0,-0.7125542563113944,0.3233931564991942,2024,2,0,55
0,0.4183375204763953,-0.0043363266927547,3,0.8363149548975217,0,0,1,-0.15959154517847185,1,0.07017294290452006,0.29049919721536605,2023,3,0,23
0,0.011133325247862758,-0.7152095550131979,0,-1.7108371919984837,0,1,0,1.593563383484476,1,1.3573243371706905,-0.4257132800773367,2023,12,3,88
0,-0.6572750735889346,-0.0043363266927547,0,0.3791338003264439,0,0,1,0.9885230208919016,1,2.2618091007090806,-0.48010197088504863,2023,1,4,39
1,1.1009539721889907,-0.0043363266927547,3,-0.07804735424463403,0,1,0,-0.8697655035725173,1,0.3832638225908858,0.779546125409233,2023,12,5,78
0,1.4308187662955694,-1.4260827833336411,0,-1.3842792244477138,1,0,0,0.8353482455520097,1,-0.1733421857404311,-0.5111573450463052,2024,12,1,73
3,1.0754074731758563,-0.0043363266927547,2,0.7056917678772138,1,2,2,1.2391726532662706,0,-0.7125542563113944,0.7612438462345418,2024,9,6,29
3,-1.7230190200902868,-1.4260827833336411,2,-0.012735760734480045,0,2,2,1.6617957834086095,0,-0.7125542563113944,-1.264325383302699,2024,12,0,69
2,-1.2077496345157839,-1.4260827833336411,2,-1.1230328504070979,1,0,2,-0.9533153810306403,0,-0.7125542563113944,-1.1412738953720367,2023,6,4,92
0,-1.4163210511161668,-0.0043363266927547,4,0.8363149548975217,1,3,0,1.701481975201218,1,-0.28350379155600425,-1.0239053069111417,2023,4,5,52
0,1.2281265439886198,1.4174101299481316,2,-1.3842792244477138,1,0,1,-1.6217144006956243,0,-0.7125542563113944,2.300875027876083,2023,9,3,93
4,-0.9116202171881934,0.7065369016276886,0,1.4241192964889076,1,3,1,0.6842622171485705,1,1.1775869803137027,-0.4582060935162402,2024,8,6,19
4,-0.6242396008924981,0.7065369016276886,2,0.9016265484076758,0,1,2,1.1423940452106114,0,-0.7125542563113944,-0.18368862030608027,2024,8,6,69
0,0.13312660683661,-0.0043363266927547,2,0.31382220681628986,0,1,1,-0.4631560999429854,0,-0.7125542563113944,0.08616553245682947,2024,2,0,52
1,0.2754870972276098,0.7065369016276886,2,-0.33929372828524995,0,2,1,-0.8105843403730135,0,-0.7125542563113944,0.6757663524451633,2024,6,1,80
3,-1.0183555897773156,1.4174101299481316,2,0.31382220681628986,0,2,1,-0.29953758992082774,0,-0.7125542563113944,-0.38153709390500035,2023,7,0,3
4,0.42848612967339367,-0.0043363266927547,1,0.31382220681628986,1,2,0,-1.6251956455897127,1,1.797970760432983,0.2977699656546269,2024,7,1,85
1,-1.4347285284872744,0.7065369016276886,1,-0.14335894775478802,0,1,2,0.33544147876090685,1,1.0906172915119345,-0.9579001010108177,2023,2,1,67
0,0.9345167813582151,0.7065369016276886,4,-0.14335894775478802,1,3,2,-1.1809887971040254,1,-0.06897855917830917,1.305297898413713,2024,10,1,55
1,0.9537641436283847,-0.7152095550131979,1,-1.1883444439172517,0,3,2,0.21429415644662864,1,1.2007788973275075,0.024506073209856778,2023,1,6,92
4,-0.45871228536903985,0.7065369016276886,1,0.7710033613873678,0,0,0,-1.680895563895128,1,0.20932444498734928,-0.025570299764914102,2023,5,3,55
2,-0.07327510710786266,-0.7152095550131979,2,-1.0577212568969439,0,3,1,-1.4727171192286383,0,-0.7125542563113944,-0.4660284374922725,2023,10,3,69
2,0.007283852793828766,-0.7152095550131979,1,-1.3189676309375598,1,2,2,-1.4949970865508044,1,0.19193050722699562,-0.42755186519990845,2023,12,2,79
3,0.7409933025326924,-1.4260827833336411,2,0.3791338003264439,0,3,2,-1.527720788555236,0,-0.7125542563113944,-0.6758945720287294,2023,1,6,38
2,-0.9793709323791903,-0.7152095550131979,1,-0.8617864763664819,1,3,1,0.8012320455899427,1,0.45283957363230043,-0.8987979465252401,2024,9,6,59
0,-0.9795809036039558,-1.4260827833336411,4,0.7056917678772138,1,1,2,-1.060537723768565,1,3.3634251588648114,-1.086784918103094,2024,12,2,91
1,-0.5807755573660426,-1.4260827833336411,2,1.0322497354279838,0,1,0,-0.972114103458718,0,-0.7125542563113944,-0.9915462087538798,2024,4,4,59
0,-0.24328180875965116,-0.7152095550131979,4,0.6403801743670599,0,3,0,1.3533574857923723,1,-0.4458472106526383,-0.5472270422691208,2023,4,6,3
1,-1.3441609402050947,-1.4260827833336411,1,0.7056917678772138,0,3,1,-0.02730423920311029,1,1.6588192583501538,-1.1738502808619662,2024,8,4,75
3,0.24952065576494442,-0.7152095550131979,2,0.11788742628582792,0,2,1,1.2899988287199624,0,-0.7125542563113944,-0.311854717759533,2023,7,1,74
2,-1.7237889145810934,-1.4260827833336411,4,1.4894308899990616,1,1,1,-1.159405078760677,1,0.06437496365106884,-1.2645092418149562,2024,7,1,98
4,0.996668263888799,1.4174101299481316,2,-0.46991691530555796,1,3,0,-0.9282504177932034,0,-0.7125542563113944,2.024502255133146,2024,2,5,76
2,0.4493432713334321,0.7065369016276886,2,0.9669381419178298,1,3,2,-0.8335605566739973,0,-0.7125542563113944,0.8418407322440031,2023,11,1,4
3,0.6380374119893487,-0.0043363266927547,0,-0.7964748828563278,1,0,0,-1.1315551196079692,1,0.4818294698995565,0.4478987981177086,2024,8,3,52
1,0.9303873472711608,0.7065369016276886,0,1.3588077029787538,0,1,0,0.8026245435475783,1,0.0817689014114225,1.3013532976052864,2023,10,1,15
2,-1.0788972929180307,-0.0043363266927547,2,-0.8617864763664819,1,2,2,-1.0890839319000902,0,-0.7125542563113944,-0.7821647921133736,2023,5,5,48
3,-0.23936234589736227,0.7065369016276886,1,-0.273982134775096,1,1,0,-0.32112130826417634,1,2.169041432653861,0.18396154656743866,2023,7,3,85
3,-1.7079010919071718,0.7065369016276886,2,-1.5149024114680216,1,3,2,-1.050790238065117,0,-0.7125542563113944,-1.2188454731343574,2023,12,4,31
0,0.48538833158484074,-1.4260827833336411,1,1.0322497354279838,1,2,0,-1.3077061112488453,1,-0.15594824798007745,-0.7369355980981098,2023,4,4,88
1,0.8775445890385134,-1.4260827833336411,2,1.6853656705295237,0,2,2,-1.3592285356813547,0,-0.7125542563113944,-0.6432847577183896,2023,7,6,42
2,-1.4065923843686992,1.4174101299481316,2,0.5097569873467518,0,1,1,-0.20693647573807486,0,-0.7125542563113944,-0.8451112609461465,2024,12,4,54
2,1.0574899286625348,-1.4260827833336411,4,-1.6455255984883297,0,0,0,-1.6432981190389726,1,0.6093850134754834,-0.6003120090808274,2024,6,4,55
0,0.35002688201935717,1.4174101299481316,4,-0.6658516958360199,1,2,2,1.0922641187357378,1,1.6994051131243124,1.2523800757040586,2023,4,2,59
2,-0.08027414793337886,0.7065369016276886,1,-1.1883444439172517,0,0,1,0.5234287030416835,1,2.012495992810678,0.3359289641530923,2023,5,6,30
1,-0.865636518964552,1.4174101299481316,0,-0.7311632893461739,1,0,1,0.5450124213850321,1,-0.4864330654267969,-0.19918287856629813,2023,7,4,95
0,-0.4086691434665992,1.4174101299481316,3,0.5750685808569058,1,0,0,0.8806044291751596,1,-0.1095644139524677,0.34645904258236654,2024,4,6,67
1,-1.5078685051139187,-0.7152095550131979,2,-0.7964748828563278,1,0,1,-1.0856026870060016,0,-0.7125542563113944,-1.1512189694441293,2024,9,0,19
4,1.3635579839623584,0.7065369016276886,2,0.44444539383659787,1,1,0,1.358231228644096,0,-0.7125542563113944,1.7151352366451498,2023,5,2,68
4,0.5087651279420647,-1.4260827833336411,4,0.5750685808569058,1,2,1,1.3902586816697098,1,-0.4342512521457359,-0.7313529850895739,2023,4,3,63
4,0.593943454788597,1.4174101299481316,0,-1.5802140049781757,1,0,2,-1.1635825726335831,1,-0.3124936878232603,1.543628673529621,2024,4,1,31
0,-1.2279068720932707,-1.4260827833336411,2,-0.07804735424463403,0,2,1,1.4974810244076344,0,-0.7125542563113944,-1.1460876455111337,2023,9,0,39
3,-1.0051274026170898,-1.4260827833336411,4,0.1831990197959819,0,0,2,0.38974889910868693,1,1.2181728350878613,-1.0928856778279907,2023,10,6,81
4,1.5012991074085174,-1.4260827833336411,2,-1.6455255984883297,0,1,1,-0.9776840952892596,0,-0.7125542563113944,-0.4943259339696715,2024,7,2,99
4,1.3888945117507272,-1.4260827833336411,1,1.2281845159584457,1,3,0,0.38417890727814547,1,-0.45744316915954075,-0.5211692767592183,2024,6,0,99
2,-0.5536892693712949,-0.0043363266927547,2,0.7056917678772138,1,3,1,1.378422449029809,0,-0.7125542563113944,-0.4058899895739728,2024,7,2,78
1,-0.5455003916054408,-0.7152095550131979,2,1.5547424835092156,0,0,2,1.1249878207401691,0,-0.7125542563113944,-0.6915726888012045,2023,10,4,93
0,1.2990268275510992,0.7065369016276886,2,0.9669381419178298,0,1,1,1.6896457425613172,0,-0.7125542563113944,1.6534924918083826,2023,1,6,19
1,-1.3659979475807051,-1.4260827833336411,1,1.6853656705295237,0,2,1,0.06390437702200723,1,0.5630011794478735,-1.1790651768459879,2024,8,2,20
3,-1.062659518202833,-0.7152095550131979,2,1.6853656705295237,0,3,2,0.36468393587125003,0,-0.7125542563113944,-0.9385782428136096,2023,3,0,8
0,-0.01448316417352652,1.4174101299481316,2,-0.012735760734480045,0,2,1,-0.3900499571671277,0,-0.7125542563113944,0.8171368339607216,2024,7,2,2
3,-0.8953824424729958,-0.7152095550131979,4,0.9016265484076758,1,2,1,0.33265648284563615,1,1.6878091546174099,-0.8586833620327667,2024,9,6,25
3,-1.0274543428504865,0.7065369016276886,2,1.2281845159584457,0,2,1,1.0546666738795825,0,-0.7125542563113944,-0.5688554890746462,2024,3,6,63
1,0.3220307187172924,-1.4260827833336411,0,-0.5352285088157119,0,2,2,1.6931269874554058,1,-0.4052613558784798,-0.7759470315170403,2024,5,6,4
3,0.6353777764756526,0.7065369016276886,2,-0.273982134775096,1,2,0,-0.5077160345873177,0,-0.7125542563113944,1.0195483415456603,2023,5,3,16
4,-1.3188944028249812,0.7065369016276886,0,1.4241192964889076,0,2,0,1.1604965186598712,1,0.12815273543903224,-0.8472507054524118,2023,12,3,28
2,-1.2524035149825772,-0.0043363266927547,1,-1.5149024114680216,0,2,2,0.7921808088653125,1,-0.4748371069198944,-0.9064698608094256,2024,2,2,91
1,0.7780182284996728,1.4174101299481316,4,-0.7964748828563278,1,1,1,1.5754609100352157,1,0.34267796781672727,1.7634231677279644,2023,6,4,57
4,1.519286642330094,1.4174101299481316,2,0.6403801743670599,1,3,2,-0.8168505811823727,0,-0.7125542563113944,2.648534760144186,2023,6,0,46
4,1.033413228222759,1.4174101299481316,4,0.6403801743670599,1,1,2,-1.1726338093582132,1,1.6182334035759953,2.068377581921789,2024,3,6,56
3,1.4236097542452875,-1.4260827833336411,0,-1.1230328504070979,1,0,2,0.9349118495229396,1,0.2209204034942517,-0.5128789292974405,2023,7,3,78
3,-1.6326614030328725,-1.4260827833336411,1,-1.0577212568969439,1,1,0,0.9892192698707196,1,-0.21972601976804082,-1.2427470797277895,2023,4,6,66
1,-0.49496731684521383,-1.4260827833336411,3,-0.9270980698766359,1,0,2,-1.6871618047044872,1,-0.39946337662502857,-0.971054341842308,2024,10,6,90
2,1.1171917469041883,-0.0043363266927547,2,0.7710033613873678,0,1,2,0.9564955678662878,0,-0.7125542563113944,0.7911793549120503,2024,5,4,74
2,1.4017027564614217,-1.4260827833336411,2,0.1831990197959819,0,2,1,-0.45619361015480836,0,-0.7125542563113944,-0.5181105396916672,2024,5,5,92
4,0.8654362484103703,0.7065369016276886,2,1.0975613289381376,0,3,0,-0.08787790036024953,0,-0.7125542563113944,1.239309406923594,2024,9,3,72
2,-0.910570361064366,1.4174101299481316,2,0.9669381419178298,1,3,1,-1.376634760151797,0,-0.7125542563113944,-0.2528361353249814,2023,9,1,97
1,0.735604041097045,-0.0043363266927547,2,0.3791338003264439,0,2,0,-0.18326401045827337,0,-0.7125542563113944,0.5177984615958439,2023,5,0,28
1,-0.220744897301489,-0.0043363266927547,0,-1.1883444439172517,0,1,0,0.12378178920032867,1,-0.6835643600441382,-0.1673586415356026,2024,11,4,26
4,1.1343393969267028,1.4174101299481316,2,0.11788742628582792,0,2,2,-0.12756409215285797,0,-0.7125542563113944,2.1888884795012613,2024,3,4,6
3,-0.6301887855941868,-0.7152095550131979,2,0.3791338003264439,1,0,2,0.40297762970622314,0,-0.7125542563113944,-0.7320215614977817,2024,4,4,8
2,1.4122713081079512,-1.4260827833336411,2,-1.6455255984883297,0,0,2,0.23378912785352407,0,-0.7125542563113944,-0.5155866637506825,2023,5,4,96
3,-0.8381302885202733,1.4174101299481316,1,-0.404605321795404,1,2,1,0.48235001329144,1,0.3194860508029224,-0.16633906251308553,2023,3,4,7
1,-1.191861811841862,-0.0043363266927547,2,0.24851061330613589,1,1,2,0.13144052796732325,0,-0.7125542563113944,-0.8630959663269387,2024,10,3,78
2,-0.0790143205847859,-0.0043363266927547,2,-0.5352285088157119,1,2,1,-1.5395570211951368,0,-0.7125542563113944,-0.06581859953902919,2023,6,4,13
0,-1.0396326738868846,-0.0043363266927547,1,-1.0577212568969439,0,1,1,-1.1482650950995938,1,-0.35307954259741886,-0.7540344397380266,2023,5,3,19
4,-0.09749178836414878,-0.7152095550131979,1,-1.7108371919984837,0,0,2,-0.1811752635218202,1,-0.13275633096627257,-0.47759480935426907,2023,5,0,58
4,-0.22389446567297142,1.4174101299481316,2,-0.07804735424463403,1,1,1,0.06738562191609573,0,-0.7125542563113944,0.5670892572909706,2024,8,2,87
3,0.7432329955968575,-1.4260827833336411,3,1.5547424835092156,1,2,1,-0.9435678953271927,1,-0.6255845675096261,-0.6753597109021631,2023,4,3,29
4,-1.384055472910537,-1.4260827833336411,2,-1.5802140049781757,0,0,0,-0.2556739042553132,0,-0.7125542563113944,-1.1833774946789288,2023,5,5,56
3,-0.35764613584858596,1.4174101299481316,2,0.9669381419178298,1,3,1,0.8604132087894466,0,-0.7125542563113944,0.40738306778031064,2023,11,6,23
1,0.86529626759386,0.7065369016276886,0,0.05257583277567394,0,2,1,-1.5527857517926726,1,0.6267789512358369,1.2391756916419525,2024,5,5,12
4,1.081636619510566,0.7065369016276886,2,0.5097569873467518,0,3,0,0.36816518076533855,0,-0.7125542563113944,1.4458326594190116,2023,4,4,44
0,-0.6779922344324626,0.7065369016276886,4,-0.012735760734480045,0,3,2,-0.5919621610242585,1,0.6847587437703492,-0.23503528845644633,2024,9,0,44
2,1.4344582675248376,0.7065369016276886,2,-1.4495908179578678,0,3,1,1.0296017106421456,0,-0.7125542563113944,1.7828620267966089,2023,5,1,35
0,-0.14739494945007928,-0.0043363266927547,3,-0.273982134775096,0,1,0,0.9982705065953493,1,0.5224153246737151,-0.11480853585046229,2023,10,1,95
0,0.8030747946550211,-0.0043363266927547,3,-1.1883444439172517,0,2,0,0.9968780086377141,1,-0.3414835840905164,0.5661365359092742,2024,11,3,21
3,-1.1703047660992723,0.7065369016276886,2,-1.1883444439172517,1,3,1,-0.13313408398339965,0,-0.7125542563113944,-0.7053119339898767,2023,9,4,78
2,0.4555724176681414,-1.4260827833336411,2,0.3791338003264439,1,2,2,0.7859145680559535,0,-0.7125542563113944,-0.744055936845524,2024,1,5,35
0,-0.09959150061180372,1.4174101299481316,2,-0.208670541264942,1,3,1,-1.6133594129498119,0,-0.7125542563113944,0.7155132199131219,2023,6,4,54
0,-0.06550617179153978,1.4174101299481316,0,0.3791338003264439,1,0,2,-0.5467059774011084,1,-0.19073612350078475,0.7562128087627774,2023,4,3,98
0,-0.5738465069487815,0.7065369016276886,1,-1.4495908179578678,0,2,2,0.14954300141658333,1,0.34267796781672727,-0.13555111891511223,2023,11,3,75
4,1.2920977771338382,1.4174101299481316,2,-0.6658516958360199,0,0,0,0.6772997273603935,0,-0.7125542563113944,2.377259882513835,2024,2,2,57
2,1.4896107092299051,0.7065369016276886,0,1.4894308899990616,0,0,0,1.2454388940756302,1,0.9746577064429102,1.8355458477633908,2024,7,0,96
0,-0.7247458271469108,-0.0043363266927547,1,0.3791338003264439,1,1,0,-0.7514031771735098,1,3.0097484244042874,-0.5284400451984792,2023,3,2,64
0,-1.282149438491021,1.4174101299481316,2,-1.0577212568969439,1,1,0,1.094352865672191,0,-0.7125542563113944,-0.6965201542219428,2023,2,2,44
1,-0.9189692100549854,1.4174101299481316,2,-1.2536560374274057,0,0,2,-0.3051075817513694,0,-0.7125542563113944,-0.26286478144809994,2024,6,6,71
0,-1.0941552019176561,0.7065369016276886,2,0.6403801743670599,1,1,1,1.4271598775470475,0,-0.7125542563113944,-0.6325708207768581,2024,4,1,21
1,1.0602195545844864,-1.4260827833336411,0,1.2281845159584457,1,2,1,-0.7750756424533113,1,0.36007190557708096,-0.5996601470828247,2024,5,5,85
2,-1.6922932308662706,-0.7152095550131979,4,0.5097569873467518,0,1,1,1.4772898040219213,1,-0.2950997500629067,-1.2393039112255189,2024,10,0,43
2,-1.5738694600985366,0.7065369016276886,2,1.0975613289381376,0,2,2,-1.5855094537971044,0,-0.7125542563113944,-1.0908130909625464,2023,5,2,49
1,-1.4979298671416856,-0.0043363266927547,1,1.6200540770193697,0,3,1,-1.5360757763010482,1,1.5370616940276782,-1.0823723138089216,2024,3,5,39
1,-0.07593474262155879,-1.4260827833336411,2,-0.33929372828524995,0,2,2,-0.30023383889964556,0,-0.7125542563113944,-0.870985167943792,2024,10,3,38
3,-0.12625784615702026,0.7065369016276886,3,-0.404605321795404,0,3,0,0.3131615114387407,1,0.8413041836135321,0.292003494133834,2024,3,3,81
2,-1.2943977599356744,-0.7152095550131979,0,-1.4495908179578678,0,3,2,-0.04262171673709968,1,0.02958708813036153,-1.0492610671924258,2023,8,3,47
1,-0.5159644393217625,1.4174101299481316,0,0.9669381419178298,1,0,2,-0.08021916159325497,1,-0.5618067957216627,0.2183430883595295,2023,5,6,5
4,-0.004404545384783205,0.7065369016276886,2,-0.404605321795404,0,1,0,-1.0027490585266965,0,-0.7125542563113944,0.4084026468028277,2024,6,1,64
3,-1.192351744699648,0.7065369016276886,2,-1.4495908179578678,0,3,1,-1.3703685193424378,0,-0.7125542563113944,-0.7263720908484251,2024,2,3,60
1,-1.6941129814809048,-1.4260827833336411,2,0.9016265484076758,1,0,0,0.8283857557638327,0,-0.7125542563113944,-1.2574223318879527,2024,11,6,7
